Time [ms],Ox High (FLowmeter),Ox Low (Flowmeter),Eth High (Flowmeter),Eth Low (Flowmeter),Eth Chamber Pres.,Ox Chamber Pres.,Chamber Pres.,Load Cell,Thermocouple [C]
205498,12.26,17.12,321.96,322.87,-0.79,2.23,8.28,0,33
205600,8.67,17.12,325.34,322.87,2.23,2.23,5.26,0,33
205700,8.67,17.12,325.34,326.28,-0.79,5.26,5.26,0,33
205801,12.26,17.12,332.09,326.28,2.23,-0.79,2.23,0,33
205902,8.67,17.12,332.09,329.69,-0.79,2.23,2.23,0,33
206004,8.67,17.12,332.09,333.11,2.23,5.26,5.26,0,33
206104,8.67,20.73,338.85,333.11,-0.79,2.23,5.26,0,33
206205,12.26,20.73,338.85,336.52,-0.79,2.23,2.23,0,32.75
206306,12.26,17.12,338.85,336.52,20.37,2.23,11.3,0,32.75
206407,12.26,20.73,338.85,336.52,-0.79,-0.79,8.28,0,32.75
206508,12.26,17.12,345.61,339.93,2.23,2.23,8.28,0,33
206610,8.67,20.73,342.23,343.34,-0.79,5.26,5.26,0,33
206710,12.26,17.12,345.61,343.34,-0.79,2.23,5.26,0,33
206811,12.26,17.12,345.61,346.76,2.23,2.23,5.26,0,32.75
206912,12.26,17.12,348.99,346.76,2.23,2.23,5.26,0,32.75
207013,12.26,17.12,348.99,346.76,-3.81,2.23,2.23,0,32.75
207114,12.26,17.12,348.99,353.58,-0.79,2.23,5.26,0,32.75
207215,12.26,17.12,352.36,350.17,2.23,2.23,5.26,0,33
207316,8.67,17.12,352.36,353.58,-0.79,-0.79,5.26,0,33
207417,8.67,17.12,352.36,350.17,2.23,5.26,5.26,0,32.75
207518,12.26,20.73,355.74,357,2.23,5.26,5.26,0,33
207619,8.67,17.12,359.12,353.58,-0.79,2.23,5.26,0,32.75
207720,12.26,17.12,359.12,353.58,2.23,-0.79,5.26,0,32.75
207821,15.84,17.12,359.12,357,-0.79,2.23,8.28,0,32.75
207922,12.26,20.73,359.12,360.41,-0.79,5.26,5.26,0,32.75
208023,12.26,20.73,362.5,360.41,2.23,5.26,5.26,0,32.75
208124,12.26,17.12,359.12,360.41,2.23,2.23,8.28,0,32.75
208225,12.26,17.12,362.5,357,2.23,2.23,5.26,0,32.75
208326,15.84,20.73,362.5,360.41,-0.79,5.26,5.26,0,32.75
208427,12.26,20.73,362.5,360.41,-0.79,2.23,5.26,0,32.75
208528,12.26,17.12,365.88,363.82,-0.79,2.23,2.23,0,32.75
208629,12.26,17.12,362.5,363.82,8.28,5.26,5.26,0,32.75
208731,8.67,17.12,365.88,363.82,-0.79,2.23,8.28,0,32.75
208831,12.26,17.12,365.88,363.82,-0.79,2.23,5.26,0,32.75
208933,8.67,20.73,365.88,363.82,-3.81,2.23,5.26,0,32.75
209033,8.67,17.12,365.88,363.82,-0.79,-3.81,5.26,0,32.75
209134,12.26,20.73,365.88,363.82,-0.79,5.26,8.28,0,32.75
209235,12.26,17.12,365.88,367.24,-0.79,2.23,2.23,0,32.75
209336,8.67,20.73,365.88,367.24,-0.79,5.26,2.23,0,32.75
209437,8.67,17.12,369.26,367.24,-6.84,2.23,5.26,0,32.75
209539,8.67,20.73,369.26,367.24,-3.81,-0.79,5.26,0,32.75
209639,8.67,20.73,372.64,367.24,-0.79,2.23,2.23,0,32.75
209740,12.26,20.73,369.26,363.82,-24.98,5.26,2.23,0,32.75
209841,12.26,17.12,365.88,367.24,-3.81,2.23,5.26,0,32.75
209942,8.67,17.12,369.26,367.24,-0.79,-0.79,5.26,0,32.75
210044,12.26,17.12,365.88,367.24,-0.79,8.28,8.28,0,32.75
210144,12.26,20.73,372.64,367.24,-0.79,2.23,2.23,0,32.75
210245,12.26,17.12,369.26,367.24,-0.79,2.23,5.26,0,32.75
210346,12.26,17.12,369.26,367.24,2.23,5.26,5.26,0,32.75
210447,12.26,20.73,369.26,367.24,-0.79,2.23,8.28,0,32.75
210548,12.26,17.12,369.26,370.65,-0.79,2.23,5.26,0,32.75
210649,12.26,17.12,369.26,367.24,-0.79,5.26,8.28,0,32.75
210750,12.26,20.73,372.64,370.65,-0.79,2.23,5.26,0,32.75
210851,8.67,17.12,369.26,367.24,-0.79,2.23,8.28,0,32.75
210952,12.26,17.12,372.64,367.24,5.26,5.26,5.26,0,32.75
211053,12.26,17.12,372.64,367.24,-0.79,5.26,8.28,0,32.75
211154,8.67,17.12,369.26,367.24,-0.79,2.23,5.26,0,32.75
211255,12.26,17.12,369.26,370.65,-0.79,2.23,5.26,0,32.75
211356,8.67,20.73,369.26,367.24,-0.79,2.23,5.26,0,32.75
211457,12.26,17.12,372.64,370.65,-0.79,5.26,2.23,0,32.75
211558,8.67,17.12,372.64,370.65,2.23,2.23,5.26,0,32.75
211659,12.26,17.12,372.64,370.65,2.23,-0.79,5.26,0,32.75
211760,12.26,17.12,376.01,370.65,2.23,8.28,5.26,0,32.75
211861,12.26,17.12,376.01,374.06,-0.79,-0.79,5.26,0,32.75
211962,12.26,17.12,372.64,374.06,-0.79,5.26,2.23,0,32.75
212064,12.26,17.12,376.01,374.06,2.23,2.23,5.26,0,32.5
212164,12.26,17.12,376.01,374.06,-0.79,2.23,5.26,0,32.75
212265,12.26,20.73,376.01,377.47,-0.79,2.23,8.28,0,32.5
212366,12.26,20.73,376.01,374.06,-0.79,2.23,2.23,0,32.75
212467,12.26,20.73,376.01,370.65,2.23,2.23,5.26,0,32.75
212568,8.67,17.12,376.01,374.06,-0.79,2.23,5.26,0,32.5
212670,8.67,17.12,376.01,374.06,-0.79,2.23,2.23,0,32.5
212770,12.26,17.12,376.01,374.06,-0.79,8.28,2.23,0,32.5
212872,8.67,20.73,379.39,374.06,2.23,2.23,5.26,0,32.5
212972,12.26,17.12,379.39,377.47,-6.84,2.23,5.26,0,32.5
213073,8.67,17.12,379.39,377.47,-0.79,2.23,5.26,0,32.5
213174,12.26,17.12,379.39,377.47,2.23,5.26,11.3,0,32.5
213275,12.26,20.73,379.39,377.47,-18.93,2.23,2.23,0,32.5
213377,12.26,17.12,379.39,380.89,2.23,-0.79,5.26,0,32.5
213477,12.26,20.73,382.77,380.89,-3.81,8.28,5.26,0,32.5
213579,12.26,20.73,382.77,377.47,-0.79,5.26,5.26,0,32.5
213679,8.67,17.12,382.77,384.3,2.23,2.23,5.26,0,32.5
213780,8.67,17.12,382.77,384.3,2.23,2.23,5.26,0,32.5
213881,12.26,20.73,386.15,384.3,-0.79,2.23,5.26,0,32.5
213982,12.26,20.73,386.15,384.3,2.23,2.23,8.28,0,32.5
214083,12.26,17.12,389.53,384.3,-0.79,2.23,5.26,0,32.5
214184,8.67,17.12,389.53,387.71,-0.79,5.26,2.23,0,32.5
214285,12.26,17.12,389.53,387.71,-0.79,2.23,5.26,0,32.5
214386,8.67,17.12,392.91,391.13,2.23,2.23,5.26,0,32.5
214488,12.26,17.12,392.91,391.13,2.23,2.23,5.26,0,32.5
214588,12.26,17.12,392.91,391.13,2.23,5.26,5.26,0,32.5
214689,8.67,17.12,396.28,394.54,-3.81,2.23,5.26,0,32.5
214790,8.67,17.12,396.28,394.54,2.23,2.23,5.26,0,32.5
214892,12.26,17.12,396.28,397.95,2.23,8.28,5.26,0,32.5
214992,12.26,17.12,399.66,397.95,2.23,2.23,8.28,0,32.5
215093,12.26,20.73,399.66,397.95,-0.79,2.23,5.26,0,32.5
215195,8.67,20.73,399.66,397.95,-0.79,5.26,5.26,0,32.5
215295,12.26,17.12,403.04,397.95,2.23,5.26,5.26,0,32.5
215397,12.26,17.12,403.04,397.95,2.23,2.23,2.23,0,32.5
215497,8.67,17.12,403.04,401.37,-0.79,5.26,5.26,0,32.5
215598,12.26,17.12,406.42,404.78,-0.79,2.23,11.3,0,32.5
215699,12.26,17.12,409.8,404.78,-0.79,-0.79,5.26,0,32.5
215800,12.26,24.34,406.42,408.19,-0.79,2.23,5.26,0,32.5
215901,12.26,17.12,409.8,408.19,-0.79,2.23,-3.81,0,32.5
216002,8.67,17.12,409.8,408.19,2.23,-0.79,2.23,0,32.5
216103,8.67,17.12,409.8,408.19,-0.79,5.26,5.26,0,32.5
216205,12.26,17.12,409.8,408.19,2.23,2.23,5.26,0,32.5
216305,12.26,17.12,413.18,411.6,2.23,2.23,5.26,0,32.5
216407,8.67,17.12,413.18,411.6,-0.79,2.23,5.26,0,32.5
216507,8.67,17.12,413.18,411.6,-0.79,5.26,32.47,0,32.5
216608,12.26,17.12,416.55,411.6,2.23,2.23,5.26,0,32.5
216709,15.84,17.12,416.55,415.02,2.23,17.35,5.26,0,32.5
216810,12.26,20.73,416.55,415.02,-0.79,-0.79,5.26,0,32.5
216911,12.26,20.73,419.93,415.02,2.23,2.23,5.26,0,32.5
217012,12.26,17.12,419.93,415.02,2.23,5.26,5.26,0,32.5
217113,15.84,17.12,419.93,418.43,11.3,5.26,5.26,0,32.5
217214,12.26,17.12,423.31,418.43,-0.79,2.23,8.28,0,32.5
217315,8.67,17.12,419.93,418.43,-0.79,2.23,5.26,0,32.5
217416,8.67,17.12,419.93,421.84,-0.79,2.23,5.26,0,32.5
217517,8.67,17.12,423.31,421.84,-0.79,2.23,5.26,0,32.5
217618,12.26,17.12,426.69,421.84,-0.79,2.23,5.26,0,32.5
217719,12.26,20.73,426.69,421.84,2.23,5.26,5.26,0,32.5
217820,12.26,17.12,426.69,425.26,2.23,2.23,5.26,0,32.5
217921,12.26,20.73,430.07,425.26,-0.79,2.23,8.28,0,32.5
218022,12.26,17.12,430.07,428.67,-0.79,5.26,8.28,21.69,32.5
218123,12.26,20.73,430.07,425.26,2.23,5.26,8.28,0,32.5
218224,12.26,17.12,430.07,428.67,2.23,2.23,5.26,0,32.5
218325,8.67,17.12,430.07,428.67,2.23,5.26,5.26,0,32.5
218426,12.26,17.12,433.45,428.67,-0.79,2.23,2.23,0,32.5
218527,8.67,17.12,433.45,432.08,-0.79,2.23,8.28,0,32.5
218628,12.26,17.12,433.45,432.08,-0.79,2.23,5.26,0,32.5
218729,12.26,17.12,433.45,428.67,2.23,2.23,8.28,0,32.5
218831,12.26,17.12,433.45,432.08,2.23,5.26,5.26,0,32.5
218931,12.26,17.12,433.45,438.91,-0.79,2.23,2.23,0,32.5
219032,12.26,20.73,433.45,432.08,-0.79,2.23,5.26,0,32.5
219133,15.84,17.12,436.82,432.08,-0.79,2.23,5.26,0,32.5
219234,8.67,17.12,440.2,435.49,2.23,2.23,5.26,0,32.5
219335,12.26,20.73,436.82,435.49,2.23,2.23,2.23,0,32.5
219436,12.26,20.73,436.82,438.91,2.23,5.26,5.26,0,32.5
219537,12.26,17.12,440.2,435.49,-3.81,2.23,5.26,0,32.5
219638,12.26,17.12,440.2,435.49,-3.81,-0.79,5.26,0,32.5
219740,12.26,17.12,436.82,438.91,2.23,-0.79,5.26,0,32.5
219840,8.67,17.12,440.2,438.91,2.23,2.23,8.28,0,32.5
219941,12.26,17.12,436.82,435.49,2.23,2.23,5.26,0,32.5
220043,12.26,20.73,440.2,438.91,-0.79,2.23,5.26,0,32.5
220143,8.67,17.12,440.2,442.32,2.23,2.23,5.26,0,32.5
220244,8.67,17.12,440.2,438.91,2.23,5.26,5.26,0,32.5
220345,12.26,17.12,436.82,438.91,-0.79,2.23,8.28,0,32.5
220446,12.26,17.12,440.2,442.32,2.23,2.23,5.26,0,32.5
220547,8.67,17.12,440.2,438.91,-0.79,2.23,5.26,0,32.5
220648,12.26,17.12,443.58,438.91,2.23,5.26,5.26,0,32.5
220749,12.26,17.12,440.2,438.91,-0.79,5.26,5.26,0,32.5
220850,12.26,17.12,443.58,438.91,2.23,2.23,5.26,0,32.5
220951,12.26,13.51,440.2,438.91,-0.79,2.23,5.26,0,32.5
221052,12.26,17.12,443.58,438.91,-0.79,2.23,5.26,0,32.5
221153,12.26,17.12,440.2,438.91,2.23,-0.79,2.23,0,32.5
221255,8.67,17.12,443.58,442.32,2.23,5.26,5.26,0,32.5
221355,8.67,17.12,443.58,442.32,-0.79,2.23,5.26,0,32.5
221457,8.67,17.12,443.58,445.73,2.23,-0.79,5.26,0,32.5
221557,12.26,17.12,443.58,442.32,2.23,2.23,5.26,0,32.5
221659,12.26,17.12,440.2,438.91,5.26,2.23,5.26,0,32.5
221759,12.26,20.73,443.58,442.32,8.28,2.23,5.26,0,32.5
221860,12.26,17.12,443.58,438.91,-0.79,2.23,8.28,0,32.5
221962,8.67,17.12,443.58,438.91,-0.79,8.28,5.26,0,32.5
222062,12.26,17.12,443.58,442.32,-0.79,2.23,5.26,0,32.5
222163,12.26,17.12,440.2,438.91,-0.79,5.26,2.23,0,32.5
222264,12.26,17.12,443.58,442.32,-0.79,2.23,11.3,0,32.5
222365,8.67,17.12,443.58,438.91,-0.79,2.23,5.26,0,32.5
222466,8.67,20.73,443.58,442.32,-0.79,-0.79,2.23,0,32.5
222567,12.26,17.12,443.58,442.32,-0.79,5.26,8.28,0,32.5
222669,8.67,17.12,443.58,442.32,-0.79,2.23,5.26,0,32.5
222769,12.26,17.12,443.58,442.32,-0.79,2.23,5.26,0,32.5
222870,8.67,17.12,443.58,442.32,-0.79,2.23,5.26,0,32.5
222972,12.26,20.73,443.58,442.32,-3.81,2.23,5.26,0,32.5
223072,12.26,13.51,446.96,442.32,-0.79,2.23,8.28,0,32.5
223174,8.67,17.12,443.58,442.32,-0.79,2.23,5.26,0,32.5
223274,12.26,17.12,443.58,442.32,-0.79,2.23,5.26,0,32.5
223375,8.67,17.12,446.96,442.32,-0.79,2.23,5.26,0,32.5
223477,12.26,17.12,443.58,445.73,-3.81,2.23,5.26,0,32.5
223577,12.26,17.12,443.58,442.32,-0.79,-0.79,5.26,0,32.5
223678,12.26,17.12,446.96,445.73,-0.79,5.26,8.28,0,32.5
223779,12.26,17.12,443.58,445.73,2.23,2.23,2.23,0,32.5
223880,12.26,20.73,446.96,445.73,2.23,5.26,2.23,0,32.25
223981,12.26,20.73,446.96,445.73,-0.79,5.26,5.26,22.09,32.5
224082,12.26,17.12,446.96,442.32,5.26,5.26,11.3,0,32.5
224183,8.67,17.12,446.96,445.73,-0.79,2.23,5.26,0,32.5
224284,8.67,20.73,450.34,442.32,-0.79,5.26,5.26,0,32.5
224385,12.26,20.73,446.96,445.73,-0.79,2.23,8.28,0,32.5
224486,12.26,17.12,443.58,445.73,2.23,2.23,5.26,0,32.5
224587,8.67,17.12,443.58,442.32,2.23,2.23,5.26,0,32.5
224688,12.26,17.12,446.96,442.32,-0.79,2.23,2.23,0,32.5
224789,12.26,17.12,443.58,445.73,5.26,2.23,8.28,0,32.5
224890,12.26,24.34,446.96,445.73,-0.79,2.23,2.23,0,32.5
224991,8.67,17.12,450.34,445.73,-0.79,5.26,8.28,0,32.25
225092,8.67,17.12,446.96,445.73,-0.79,2.23,5.26,0,32.5
225193,12.26,17.12,446.96,445.73,2.23,2.23,38.51,0,32.25
225294,12.26,17.12,446.96,445.73,-0.79,2.23,23.4,0,32.5
225395,8.67,17.12,446.96,445.73,2.23,2.23,5.26,0,32.25
225496,8.67,17.12,450.34,445.73,-0.79,2.23,5.26,0,32.5
225597,15.84,17.12,443.58,445.73,2.23,2.23,5.26,0,32.25
225698,8.67,17.12,450.34,442.32,-0.79,-6.84,8.28,0,32.25
225799,12.26,13.51,450.34,449.15,-0.79,2.23,5.26,0,32.25
225900,12.26,20.73,450.34,445.73,-15.91,5.26,5.26,0,32.25
226001,12.26,20.73,446.96,449.15,-0.79,2.23,8.28,0,32.25
226102,12.26,20.73,450.34,449.15,-0.79,2.23,5.26,0,32.5
226203,8.67,17.12,450.34,449.15,2.23,2.23,2.23,0,32.25
226304,12.26,17.12,450.34,445.73,-3.81,-0.79,5.26,0,32.25
226405,12.26,17.12,453.72,449.15,-0.79,2.23,5.26,0,32.5
226506,8.67,17.12,450.34,449.15,-0.79,5.26,5.26,0,32.25
226607,12.26,17.12,450.34,449.15,2.23,2.23,5.26,0,32.25
226708,8.67,17.12,450.34,452.56,-0.79,2.23,5.26,0,32.25
226809,8.67,17.12,453.72,449.15,2.23,2.23,5.26,0,32.25
226910,8.67,17.12,453.72,449.15,2.23,-0.79,2.23,0,32.25
227011,12.26,17.12,450.34,452.56,2.23,2.23,8.28,0,32.25
227112,12.26,20.73,450.34,452.56,-0.79,-0.79,5.26,0,32.25
227213,8.67,17.12,453.72,452.56,-0.79,2.23,5.26,0,32.25
227314,12.26,17.12,453.72,452.56,-0.79,5.26,5.26,0,32.25
227415,12.26,17.12,453.72,452.56,-0.79,2.23,5.26,0,32.25
227516,8.67,20.73,453.72,452.56,-0.79,2.23,5.26,0,32.25
227617,8.67,17.12,453.72,452.56,2.23,2.23,5.26,0,32.25
227718,12.26,20.73,457.09,452.56,2.23,2.23,8.28,0,32.25
227819,8.67,17.12,457.09,449.15,2.23,2.23,5.26,0,32.25
227920,8.67,17.12,457.09,452.56,2.23,2.23,5.26,0,32.25
228021,12.26,17.12,457.09,452.56,2.23,2.23,5.26,0,32.25
228122,12.26,20.73,453.72,452.56,-0.79,2.23,5.26,0,32.25
228223,12.26,20.73,457.09,455.97,-0.79,2.23,5.26,0,32.25
228324,12.26,17.12,457.09,452.56,-18.93,2.23,5.26,0,32.25
228425,8.67,17.12,453.72,455.97,-0.79,8.28,2.23,0,32.25
228526,12.26,20.73,453.72,455.97,2.23,2.23,5.26,0,32.5
228627,8.67,13.51,457.09,455.97,-0.79,8.28,5.26,0,32.25
228728,12.26,20.73,457.09,452.56,-0.79,2.23,8.28,0,32.25
228829,12.26,17.12,457.09,459.39,-0.79,2.23,8.28,0,32.25
228930,8.67,17.12,457.09,455.97,-0.79,2.23,5.26,0,32.25
229031,8.67,17.12,457.09,455.97,2.23,2.23,5.26,0,32.25
229132,12.26,17.12,460.47,455.97,2.23,2.23,8.28,0,32.25
229233,12.26,17.12,457.09,455.97,-0.79,5.26,2.23,0,32.25
229334,8.67,17.12,460.47,459.39,-0.79,2.23,8.28,0,32.25
229435,12.26,17.12,457.09,455.97,-0.79,8.28,5.26,0,32.25
229536,8.67,17.12,457.09,455.97,-0.79,2.23,5.26,0,32.25
229637,12.26,17.12,460.47,459.39,2.23,5.26,5.26,0,32.25
229738,12.26,17.12,460.47,459.39,-0.79,2.23,8.28,21.69,32.25
229839,8.67,17.12,460.47,459.39,2.23,5.26,5.26,0,32.25
229940,12.26,20.73,460.47,459.39,5.26,2.23,5.26,0,32.25
230041,12.26,17.12,460.47,459.39,2.23,5.26,5.26,0,32.25
230142,12.26,20.73,460.47,459.39,2.23,8.28,5.26,0,32.25
230243,12.26,17.12,460.47,459.39,-0.79,-0.79,5.26,0,32.25
230344,8.67,17.12,460.47,462.8,-0.79,2.23,5.26,0,32.25
230445,12.26,17.12,460.47,459.39,-0.79,2.23,5.26,0,32.25
230546,8.67,17.12,463.85,459.39,2.23,2.23,5.26,0,32.25
230647,8.67,17.12,460.47,459.39,-0.79,2.23,5.26,0,32.25
230748,8.67,17.12,460.47,462.8,2.23,5.26,5.26,0,32.25
230849,8.67,20.73,460.47,459.39,2.23,8.28,5.26,0,32.25
230950,12.26,17.12,463.85,459.39,2.23,2.23,5.26,0,32.25
231051,8.67,17.12,463.85,462.8,2.23,2.23,8.28,0,32.25
231152,12.26,20.73,460.47,459.39,-0.79,5.26,5.26,0,32.25
231253,12.26,17.12,463.85,466.21,-3.81,5.26,5.26,0,32.25
231354,12.26,17.12,467.23,462.8,-3.81,2.23,5.26,0,32.25
231455,12.26,17.12,463.85,462.8,2.23,2.23,5.26,0,32.25
231556,12.26,17.12,463.85,466.21,-0.79,5.26,5.26,24.89,32.25
231657,8.67,17.12,467.23,466.21,-0.79,2.23,2.23,0,32.25
231758,12.26,20.73,467.23,466.21,-0.79,5.26,5.26,0,32.25
231859,12.26,17.12,467.23,466.21,2.23,2.23,-0.79,0,32.25
231960,12.26,17.12,467.23,462.8,-0.79,8.28,8.28,0,32.25
232061,12.26,13.51,467.23,466.21,-0.79,-0.79,5.26,0,32.25
232162,8.67,17.12,467.23,466.21,-0.79,-0.79,5.26,0,32.25
232263,8.67,17.12,467.23,466.21,2.23,8.28,5.26,20.89,32.25
232364,12.26,17.12,467.23,466.21,2.23,2.23,2.23,0,32.25
232465,12.26,17.12,467.23,466.21,2.23,2.23,2.23,0,32.25
232566,12.26,20.73,467.23,466.21,-0.79,-0.79,5.26,0,32.25
232667,12.26,17.12,467.23,466.21,-3.81,5.26,5.26,0,32.25
232768,12.26,17.12,467.23,466.21,-0.79,5.26,2.23,0,32.25
232869,15.84,20.73,470.61,466.21,-0.79,2.23,5.26,0,32.25
232970,19.43,20.73,470.61,466.21,-3.81,2.23,5.26,0,32.25
233071,12.26,17.12,470.61,466.21,2.23,2.23,8.28,0,32.25
233172,12.26,20.73,470.61,469.62,2.23,2.23,8.28,0,32.25
233273,12.26,17.12,470.61,469.62,-0.79,2.23,8.28,0,32.25
233374,12.26,17.12,470.61,469.62,-0.79,2.23,5.26,0,32.25
233475,12.26,17.12,470.61,469.62,-0.79,2.23,5.26,0,32.25
233576,12.26,17.12,470.61,473.04,-0.79,-0.79,5.26,0,32.25
233677,12.26,20.73,470.61,473.04,-0.79,5.26,5.26,0,32.25
233778,12.26,17.12,470.61,473.04,2.23,-0.79,5.26,0,32.25
233879,8.67,17.12,473.99,469.62,2.23,2.23,5.26,0,32.25
233980,12.26,17.12,470.61,473.04,2.23,2.23,5.26,0,32.25
234081,12.26,20.73,470.61,469.62,2.23,2.23,8.28,0,32.25
234182,12.26,20.73,473.99,469.62,-0.79,2.23,5.26,0,32.25
234283,12.26,17.12,473.99,473.04,2.23,2.23,5.26,0,32.25
234384,12.26,20.73,473.99,469.62,-0.79,2.23,8.28,0,32.25
234485,12.26,17.12,473.99,473.04,-0.79,2.23,5.26,0,32.25
234586,12.26,17.12,473.99,473.04,-0.79,2.23,8.28,0,32.25
234687,12.26,17.12,477.36,473.04,-0.79,2.23,8.28,0,32.25
234788,8.67,17.12,473.99,473.04,-0.79,2.23,5.26,0,32.25
234889,8.67,17.12,477.36,473.04,-0.79,2.23,5.26,0,32.25
234990,15.84,20.73,473.99,476.45,-0.79,2.23,-6.84,0,32.25
235091,8.67,17.12,473.99,473.04,2.23,2.23,5.26,0,32.25
235192,12.26,20.73,473.99,476.45,2.23,5.26,5.26,0,32.25
235293,12.26,17.12,477.36,473.04,5.26,-0.79,8.28,0,32.25
235394,12.26,17.12,477.36,476.45,-6.84,2.23,5.26,0,32.25
235495,8.67,17.12,473.99,473.04,5.26,5.26,2.23,0,32.25
235596,12.26,17.12,477.36,476.45,5.26,5.26,5.26,0,32.25
235697,8.67,17.12,477.36,476.45,-0.79,5.26,5.26,0,32.25
235798,12.26,17.12,480.74,479.86,-0.79,2.23,5.26,0,32.25
235899,12.26,17.12,477.36,476.45,-0.79,2.23,8.28,0,32.25
236000,8.67,20.73,480.74,476.45,-0.79,2.23,2.23,0,32.25
236101,12.26,20.73,480.74,476.45,-3.81,2.23,5.26,0,32.25
236202,8.67,17.12,480.74,479.86,-0.79,2.23,5.26,0,32.25
236303,8.67,17.12,480.74,479.86,-0.79,5.26,5.26,0,32.25
236404,12.26,17.12,477.36,476.45,-0.79,23.4,8.28,0,32.25
236505,12.26,17.12,480.74,476.45,-0.79,2.23,5.26,0,32.25
236606,8.67,17.12,480.74,479.86,2.23,2.23,5.26,0,32.25
236707,12.26,17.12,480.74,476.45,-0.79,5.26,2.23,0,32.25
236808,12.26,17.12,480.74,476.45,2.23,2.23,2.23,0,32.25
236909,12.26,17.12,480.74,479.86,2.23,2.23,8.28,0,32.25
237010,8.67,17.12,480.74,476.45,-0.79,5.26,2.23,0,32.25
237111,12.26,17.12,480.74,479.86,-0.79,2.23,5.26,0,32.25
237212,8.67,17.12,484.12,479.86,2.23,2.23,5.26,0,32.25
237313,12.26,17.12,487.5,479.86,2.23,5.26,26.42,0,32.25
237414,12.26,17.12,480.74,479.86,-0.79,2.23,2.23,0,32.25
237515,8.67,17.12,484.12,479.86,2.23,2.23,5.26,0,32.25
237616,12.26,17.12,484.12,479.86,-0.79,2.23,5.26,0,32.25
237717,12.26,17.12,480.74,479.86,-0.79,2.23,5.26,22.49,32.25
237818,12.26,17.12,484.12,483.28,2.23,-0.79,11.3,0,32.25
237919,8.67,17.12,484.12,483.28,2.23,-0.79,2.23,0,32.25
238020,12.26,17.12,484.12,479.86,2.23,2.23,5.26,0,32.25
238121,12.26,17.12,484.12,483.28,2.23,-0.79,8.28,0,32.25
238222,12.26,17.12,480.74,483.28,-0.79,2.23,5.26,0,32.25
238323,12.26,20.73,484.12,483.28,2.23,5.26,8.28,0,32.25
238424,12.26,17.12,487.5,483.28,2.23,2.23,5.26,0,32.25
238525,12.26,17.12,484.12,483.28,-0.79,5.26,5.26,0,32.25
238626,8.67,20.73,487.5,483.28,2.23,-0.79,5.26,0,32.25
238727,12.26,17.12,484.12,486.69,2.23,5.26,8.28,0,32.25
238828,8.67,17.12,487.5,483.28,8.28,5.26,5.26,0,32.25
238929,12.26,17.12,484.12,486.69,2.23,2.23,2.23,0,32.25
239030,8.67,20.73,487.5,483.28,2.23,2.23,5.26,0,32.25
239131,12.26,20.73,484.12,486.69,-0.79,2.23,5.26,0,32.25
239232,12.26,17.12,487.5,483.28,2.23,2.23,5.26,0,32.25
239333,12.26,20.73,487.5,486.69,5.26,2.23,5.26,0,32.25
239434,12.26,20.73,487.5,483.28,2.23,2.23,5.26,0,32.25
239535,8.67,17.12,484.12,486.69,2.23,2.23,5.26,0,32.25
239636,12.26,17.12,487.5,483.28,-0.79,5.26,8.28,0,32.25
239737,12.26,17.12,487.5,486.69,-0.79,2.23,8.28,0,32.25
239838,12.26,20.73,487.5,483.28,-0.79,11.3,8.28,0,32.25
239939,12.26,13.51,490.88,486.69,2.23,5.26,2.23,0,32.25
240040,8.67,17.12,487.5,483.28,2.23,2.23,5.26,0,32.25
240141,12.26,17.12,487.5,486.69,-0.79,2.23,8.28,0,32.25
240242,12.26,17.12,490.88,486.69,-0.79,2.23,5.26,0,32.25
240343,12.26,17.12,484.12,486.69,-0.79,-0.79,5.26,0,32.25
240444,15.84,20.73,487.5,486.69,-0.79,2.23,5.26,0,32.25
240545,12.26,20.73,490.88,486.69,-0.79,2.23,2.23,0,32.25
240646,8.67,17.12,487.5,486.69,2.23,-0.79,2.23,0,32
240747,8.67,17.12,487.5,486.69,-0.79,5.26,2.23,0,32.25
240848,12.26,20.73,487.5,486.69,-3.81,5.26,5.26,0,32.25
240949,8.67,17.12,490.88,486.69,-0.79,5.26,5.26,0,32.25
241050,12.26,13.51,490.88,486.69,-0.79,5.26,5.26,0,32.25
241151,8.67,17.12,487.5,490.1,2.23,5.26,8.28,0,32.25
241252,12.26,17.12,487.5,486.69,-0.79,5.26,5.26,0,32.25
241353,8.67,17.12,490.88,486.69,2.23,2.23,5.26,0,32.25
241454,8.67,17.12,490.88,486.69,-0.79,5.26,5.26,0,32.25
241555,12.26,17.12,490.88,486.69,-0.79,5.26,5.26,0,32.25
241656,12.26,17.12,487.5,486.69,2.23,2.23,5.26,0,32.25
241757,12.26,17.12,487.5,490.1,2.23,2.23,5.26,0,32.25
241858,12.26,17.12,487.5,486.69,-0.79,2.23,5.26,0,32.25
241959,12.26,20.73,490.88,486.69,-0.79,2.23,5.26,0,32.25
242060,12.26,17.12,490.88,486.69,-0.79,5.26,5.26,0,32.25
242161,8.67,17.12,487.5,490.1,2.23,2.23,8.28,0,32.25
242262,12.26,17.12,490.88,490.1,-0.79,2.23,5.26,0,32.25
242363,12.26,17.12,490.88,490.1,-0.79,11.3,5.26,0,32.25
242464,8.67,20.73,494.26,490.1,-0.79,2.23,5.26,0,32.25
242565,8.67,17.12,490.88,490.1,-0.79,2.23,5.26,0,32.25
242666,12.26,20.73,494.26,490.1,-0.79,2.23,5.26,0,32.25
