x,SL,4000,8000,12000,16000,20000,24000,28000,31000,37,30,20,10,0,-10,-20,-30
38.8722,87.1718,70.4096,56.0364,,,,,,,53.6951,65.0968,85,,,,,
39.6636,85.8781,69.1515,55.0019,,,,,,,53.9433,65.3641,,,,,,
39.9975,85.3316,68.6207,54.5651,,,,,,,54.0506,65.4739,,,,,,
40.2764,84.8746,68.1801,54.2,,,,,,,54.1421,65.5642,,,,,,
41.1436,83.4525,66.9291,,,,,,,,54.4346,65.8358,,,,,,
41.8848,82.2359,65.9624,,,,,,,,54.6907,66.0561,,,,,,
44.6997,77.6281,62.2789,,,,,,,,55.6664,66.8033,,,,,,
46.1799,75.2804,60.3374,,,,,,,,56.1567,67,,,,,,
47.9939,71.9803,57.9568,,,,,,,,56.7114,67.2,,,,,,
48.2726,71.4454,57.591,,,,,,,,56.7906,67.4,,,,,,
48.5834,70.8065,,,,,,,,,56.8768,67.5,,,,,,
48.8593,70.1701,,,,,,,,,56.9516,67.6,,,,,,
49.2308,69.6991,,,,,,,,,57.0498,,,,,,,
56.2668,60.5626,,,,,,,,,58,,,,,,,
56.3595,60.4419,,,,,,,,,,,,,,,,
